UserID,Age,Gender,BodyType,ProductID,Category,FabricType,Style,ColorPalette,Season,Rating,Sentiment,UserAction
U026,63,Non-Binary,Bulky,P2227,Skirts,Silk,Casual,Green,Summer,5,Positive,Purchased
U099,49,Non-Binary,Athletic,P0172,Shirts,Cotton,Sporty,White,Spring,5,Positive,Commented
U047,57,Non-Binary,Bulky,P2793,Shorts,Denim,Formal,Red,Spring,5,Positive,Purchased
U013,55,Non-Binary,Bulky,P2084,Shirts,Polyester,Casual,Red,Summer,2,Negative,Purchased
U096,37,Male,Slim,P0179,Jackets,Cotton,Casual,White,Winter,2,Negative,Purchased
U095,48,Male,Slim,P1608,Dresses,Cotton,Sporty,White,Autumn,5,Positive,Purchased
U084,29,Male,Bulky,P0065,Shirts,Cotton,Formal,White,Spring,4,Positive,Commented
U059,32,Female,Slim,P2876,Pants,Linen,Formal,Green,Spring,3,Neutral,Viewed
U092,38,Male,Bulky,P2749,Coats,Polyester,Formal,Blue,Summer,2,Negative,Commented
U059,32,Female,Slim,P0262,Shirts,Silk,Casual,White,Winter,4,Positive,Wished
U098,26,Non-Binary,Athletic,P0087,Pants,Linen,Sporty,Green,Spring,5,Positive,Wished
U019,34,Male,Athletic,P0209,Blouses,Cotton,Sporty,White,Winter,5,Positive,Wished
U040,58,Male,Athletic,P0377,Skirts,Silk,Formal,Black,Summer,4,Positive,Viewed
U049,48,Male,Athletic,P0687,Skirts,Polyester,Casual,Red,Winter,4,Positive,Purchased
U069,58,Female,Slim,P2233,Jackets,Silk,Formal,Red,Summer,3,Neutral,Purchased
U033,31,Non-Binary,Bulky,P2277,Coats,Denim,Casual,White,Spring,2,Negative,Commented
U029,29,Male,Bulky,P1347,Pants,Linen,Casual,Green,Summer,2,Negative,Wished
U054,34,Non-Binary,Athletic,P1846,Skirts,Cotton,Casual,White,Summer,3,Neutral,Viewed
U018,44,Female,Slim,P2489,Blouses,Polyester,Formal,White,Autumn,3,Neutral,Wished
U024,23,Female,Athletic,P2886,Jackets,Silk,Sporty,White,Summer,5,Positive,Wished
U017,25,Non-Binary,Bulky,P2361,Dresses,Silk,Sporty,White,Winter,2,Negative,Wished
U008,32,Female,Athletic,P0977,Shirts,Linen,Sporty,Green,Spring,4,Positive,Wished
U053,23,Male,Slim,P1144,Pants,Denim,Formal,Green,Spring,4,Positive,Purchased
U058,23,Male,Bulky,P2020,Shirts,Linen,Formal,Blue,Summer,3,Neutral,Wished
U053,23,Male,Slim,P1257,Blouses,Denim,Sporty,White,Winter,3,Neutral,Wished
U076,43,Non-Binary,Bulky,P0030,Blouses,Polyester,Casual,Green,Autumn,3,Neutral,Wished
U074,59,Male,Athletic,P1947,Blouses,Silk,Formal,Blue,Summer,3,Neutral,Purchased
U016,30,Female,Athletic,P2545,Shirts,Polyester,Casual,Black,Summer,4,Positive,Wished
U043,26,Male,Bulky,P2948,Pants,Denim,Sporty,Red,Summer,3,Neutral,Wished
U073,36,Non-Binary,Slim,P2838,Shirts,Polyester,Casual,Green,Autumn,4,Positive,Wished
U061,35,Non-Binary,Slim,P1845,Coats,Linen,Formal,Black,Autumn,3,Neutral,Commented
U058,23,Male,Bulky,P1446,Shorts,Polyester,Sporty,Blue,Autumn,3,Neutral,Purchased
U033,31,Non-Binary,Bulky,P1071,Skirts,Silk,Sporty,Green,Winter,2,Negative,Purchased
U031,37,Non-Binary,Slim,P2651,Coats,Silk,Formal,White,Autumn,4,Positive,Commented
U095,48,Male,Slim,P2595,Shorts,Polyester,Sporty,Blue,Summer,4,Positive,Wished
U075,52,Female,Athletic,P0907,Jackets,Silk,Sporty,Blue,Spring,4,Positive,Purchased
U069,58,Female,Slim,P2430,Pants,Denim,Formal,Blue,Autumn,2,Negative,Commented
U009,30,Female,Bulky,P1299,Jackets,Denim,Sporty,Red,Autumn,3,Neutral,Wished
U031,37,Non-Binary,Slim,P0490,Jackets,Cotton,Formal,Red,Spring,3,Neutral,Commented
U046,19,Male,Slim,P0999,Blouses,Linen,Formal,Red,Autumn,4,Positive,Purchased
U033,31,Non-Binary,Bulky,P1699,Skirts,Cotton,Sporty,Blue,Spring,5,Positive,Wished
U055,35,Male,Athletic,P2135,Dresses,Linen,Sporty,White,Winter,3,Neutral,Wished
U054,34,Non-Binary,Athletic,P2342,Shirts,Polyester,Sporty,White,Autumn,4,Positive,Purchased
U036,58,Female,Slim,P0364,Skirts,Polyester,Casual,Green,Autumn,2,Negative,Purchased
U099,49,Non-Binary,Athletic,P2856,Pants,Cotton,Formal,Black,Autumn,3,Neutral,Wished
U028,25,Male,Bulky,P0177,Jackets,Polyester,Formal,White,Autumn,2,Negative,Wished
U026,63,Non-Binary,Bulky,P2770,Shirts,Cotton,Sporty,Black,Winter,2,Negative,Wished
U026,63,Non-Binary,Bulky,P2102,Jackets,Silk,Casual,White,Winter,2,Negative,Purchased
U069,58,Female,Slim,P2680,Shorts,Polyester,Formal,Black,Winter,4,Positive,Commented
U062,34,Non-Binary,Bulky,P1739,Dresses,Polyester,Formal,Red,Autumn,3,Neutral,Purchased
U046,19,Male,Slim,P1750,Skirts,Silk,Casual,White,Spring,4,Positive,Commented
U056,32,Non-Binary,Slim,P0481,Shirts,Denim,Formal,Green,Summer,3,Neutral,Purchased
U059,32,Female,Slim,P1414,Skirts,Silk,Sporty,White,Winter,2,Negative,Purchased
U077,23,Male,Slim,P1021,Blouses,Silk,Sporty,White,Autumn,1,Negative,Purchased
U088,38,Male,Bulky,P0615,Jackets,Polyester,Casual,Blue,Spring,4,Positive,Wished
U070,29,Female,Athletic,P0407,Coats,Silk,Casual,Red,Winter,4,Positive,Viewed
U091,52,Non-Binary,Bulky,P2315,Shorts,Linen,Sporty,White,Winter,4,Positive,Purchased
U069,58,Female,Slim,P0466,Pants,Cotton,Sporty,Red,Spring,4,Positive,Purchased
U032,36,Male,Slim,P2461,Coats,Silk,Sporty,Green,Summer,4,Positive,Wished
U040,58,Male,Athletic,P2178,Skirts,Denim,Formal,Green,Winter,3,Neutral,Purchased
U009,30,Female,Bulky,P2609,Skirts,Denim,Sporty,Blue,Autumn,3,Neutral,Purchased
U077,23,Male,Slim,P2218,Skirts,Linen,Sporty,Red,Winter,2,Negative,Purchased
U042,35,Non-Binary,Bulky,P1345,Shirts,Polyester,Formal,Black,Winter,3,Neutral,Wished
U098,26,Non-Binary,Athletic,P0109,Coats,Silk,Sporty,Red,Summer,4,Positive,Viewed
U015,53,Non-Binary,Bulky,P2539,Shorts,Cotton,Sporty,White,Winter,2,Negative,Viewed
U068,24,Male,Athletic,P1543,Pants,Cotton,Formal,Red,Winter,3,Neutral,Wished
U083,21,Female,Athletic,P1044,Shirts,Silk,Sporty,Black,Winter,5,Positive,Wished
U011,43,Male,Bulky,P1707,Skirts,Polyester,Sporty,Green,Winter,1,Negative,Wished
U098,26,Non-Binary,Athletic,P0573,Coats,Cotton,Formal,Red,Winter,3,Neutral,Viewed
U021,43,Female,Slim,P0307,Dresses,Cotton,Sporty,White,Winter,4,Positive,Commented
U023,20,Male,Bulky,P1329,Blouses,Denim,Formal,Black,Autumn,4,Positive,Purchased
U043,26,Male,Bulky,P2330,Dresses,Linen,Sporty,Green,Summer,4,Positive,Wished
U037,40,Female,Athletic,P0012,Pants,Linen,Formal,Blue,Winter,3,Neutral,Purchased
U024,23,Female,Athletic,P2849,Blouses,Denim,Sporty,Red,Spring,5,Positive,Viewed
U066,45,Male,Bulky,P2541,Blouses,Silk,Formal,Black,Winter,3,Neutral,Wished
U080,57,Non-Binary,Bulky,P2945,Jackets,Cotton,Formal,White,Winter,4,Positive,Wished
U062,34,Non-Binary,Bulky,P1934,Coats,Polyester,Formal,Green,Autumn,4,Positive,Viewed
U024,23,Female,Athletic,P0093,Coats,Linen,Formal,White,Spring,2,Negative,Purchased
U072,33,Non-Binary,Bulky,P2399,Jackets,Polyester,Casual,Red,Summer,4,Positive,Wished
U043,26,Male,Bulky,P1560,Dresses,Cotton,Sporty,Blue,Autumn,4,Positive,Commented
U078,40,Male,Bulky,P1873,Jackets,Denim,Sporty,Black,Spring,2,Negative,Purchased
U062,34,Non-Binary,Bulky,P2180,Shorts,Cotton,Sporty,Blue,Spring,5,Positive,Commented
U077,23,Male,Slim,P2276,Coats,Cotton,Casual,Red,Summer,3,Neutral,Viewed
U076,43,Non-Binary,Bulky,P2216,Blouses,Silk,Casual,White,Spring,3,Neutral,Wished
U063,22,Male,Bulky,P0900,Pants,Polyester,Formal,Blue,Winter,4,Positive,Purchased
U094,41,Non-Binary,Slim,P0933,Skirts,Polyester,Casual,White,Winter,3,Neutral,Wished
U051,29,Male,Bulky,P0191,Skirts,Cotton,Formal,Black,Autumn,4,Positive,Wished
U058,23,Male,Bulky,P0229,Shorts,Linen,Casual,White,Autumn,4,Positive,Purchased
U041,55,Male,Athletic,P2907,Skirts,Cotton,Formal,Black,Spring,5,Positive,Purchased
U059,32,Female,Slim,P1318,Shirts,Linen,Formal,Red,Autumn,4,Positive,Wished
U015,53,Non-Binary,Bulky,P0100,Shirts,Silk,Formal,Blue,Summer,3,Neutral,Commented
U077,23,Male,Slim,P0248,Blouses,Silk,Formal,Black,Summer,4,Positive,Purchased
U050,62,Non-Binary,Slim,P1335,Shorts,Cotton,Sporty,Black,Autumn,5,Positive,Wished
U059,32,Female,Slim,P2639,Dresses,Linen,Casual,White,Autumn,4,Positive,Wished
U058,23,Male,Bulky,P2160,Jackets,Polyester,Formal,Green,Autumn,3,Neutral,Wished
U065,24,Female,Bulky,P2342,Shirts,Polyester,Sporty,White,Winter,1,Negative,Wished
U042,35,Non-Binary,Bulky,P0832,Dresses,Cotton,Formal,White,Winter,4,Positive,Wished
U051,29,Male,Bulky,P1784,Shirts,Cotton,Formal,Red,Summer,4,Positive,Wished
U016,30,Female,Athletic,P2895,Shirts,Polyester,Formal,Red,Spring,3,Neutral,Purchased
U018,44,Female,Slim,P1178,Coats,Polyester,Casual,Red,Summer,3,Neutral,Purchased
U073,36,Non-Binary,Slim,P2368,Shorts,Silk,Casual,Black,Autumn,4,Positive,Wished
U091,52,Non-Binary,Bulky,P0855,Skirts,Polyester,Sporty,White,Autumn,3,Neutral,Purchased
U100,60,Female,Slim,P2195,Coats,Linen,Casual,Green,Autumn,3,Neutral,Purchased
U002,37,Male,Bulky,P0819,Skirts,Polyester,Sporty,Blue,Summer,2,Negative,Wished
U025,62,Male,Athletic,P2841,Shorts,Denim,Casual,White,Spring,3,Neutral,Wished
U075,52,Female,Athletic,P2325,Blouses,Denim,Sporty,White,Spring,5,Positive,Commented
U079,54,Female,Bulky,P1169,Dresses,Polyester,Sporty,Black,Winter,5,Positive,Viewed
U056,32,Non-Binary,Slim,P2369,Pants,Silk,Casual,Red,Spring,3,Neutral,Purchased
U091,52,Non-Binary,Bulky,P0401,Shorts,Polyester,Casual,Green,Winter,3,Neutral,Wished
U084,29,Male,Bulky,P2788,Shorts,Linen,Sporty,Black,Winter,1,Negative,Wished
U011,43,Male,Bulky,P0185,Skirts,Denim,Formal,Blue,Autumn,4,Positive,Wished
U023,20,Male,Bulky,P2512,Coats,Cotton,Formal,Black,Autumn,4,Positive,Wished
U056,32,Non-Binary,Slim,P0375,Pants,Silk,Formal,Black,Spring,2,Negative,Purchased
U065,24,Female,Bulky,P0575,Shorts,Silk,Sporty,White,Summer,3,Neutral,Purchased
U033,31,Non-Binary,Bulky,P1715,Blouses,Linen,Formal,Red,Winter,3,Neutral,Purchased
U073,36,Non-Binary,Slim,P2361,Dresses,Silk,Sporty,White,Winter,4,Positive,Wished
U057,32,Female,Slim,P1440,Blouses,Denim,Formal,Blue,Winter,2,Negative,Purchased
U090,35,Male,Slim,P0329,Shirts,Denim,Casual,Blue,Autumn,3,Neutral,Commented
U018,44,Female,Slim,P0096,Blouses,Linen,Sporty,White,Autumn,5,Positive,Wished
U005,53,Female,Athletic,P1616,Shirts,Cotton,Sporty,Red,Winter,4,Positive,Purchased
U060,39,Female,Athletic,P0400,Skirts,Denim,Formal,Black,Spring,5,Positive,Wished
U091,52,Non-Binary,Bulky,P0658,Shirts,Silk,Formal,Black,Winter,1,Negative,Purchased
U064,64,Female,Bulky,P1492,Jackets,Cotton,Casual,White,Summer,1,Negative,Wished
U042,35,Non-Binary,Bulky,P2296,Dresses,Silk,Sporty,Black,Winter,2,Negative,Commented
U057,32,Female,Slim,P0694,Shorts,Silk,Formal,Black,Winter,4,Positive,Commented
U083,21,Female,Athletic,P2785,Jackets,Denim,Casual,Red,Spring,4,Positive,Wished
U073,36,Non-Binary,Slim,P1767,Skirts,Silk,Casual,Green,Spring,3,Neutral,Purchased
U017,25,Non-Binary,Bulky,P2843,Coats,Denim,Formal,Black,Spring,3,Neutral,Viewed
U006,62,Male,Athletic,P2668,Shirts,Linen,Sporty,Blue,Summer,5,Positive,Wished
U058,23,Male,Bulky,P1659,Pants,Denim,Sporty,Green,Autumn,4,Positive,Wished
U030,44,Male,Bulky,P0226,Coats,Linen,Casual,White,Autumn,3,Neutral,Purchased
U046,19,Male,Slim,P1394,Shirts,Denim,Sporty,Red,Spring,3,Neutral,Purchased
U053,23,Male,Slim,P2124,Blouses,Polyester,Formal,Black,Autumn,3,Neutral,Purchased
U080,57,Non-Binary,Bulky,P0734,Blouses,Linen,Formal,Black,Spring,2,Negative,Purchased
U032,36,Male,Slim,P1843,Shirts,Linen,Casual,Blue,Summer,3,Neutral,Purchased
U086,64,Male,Athletic,P2399,Jackets,Polyester,Casual,Red,Spring,4,Positive,Commented
U063,22,Male,Bulky,P1777,Jackets,Silk,Sporty,Green,Autumn,2,Negative,Viewed
U077,23,Male,Slim,P2718,Coats,Denim,Formal,Red,Winter,3,Neutral,Purchased
U039,21,Male,Bulky,P2576,Shorts,Silk,Sporty,Red,Summer,4,Positive,Purchased
U001,19,Male,Slim,P2886,Jackets,Silk,Sporty,White,Winter,5,Positive,Viewed
U001,19,Male,Slim,P0288,Jackets,Silk,Formal,Red,Spring,4,Positive,Wished
U003,52,Male,Athletic,P0769,Pants,Cotton,Sporty,Red,Autumn,2,Negative,Wished
U059,32,Female,Slim,P1574,Dresses,Denim,Formal,Green,Autumn,5,Positive,Commented
U023,20,Male,Bulky,P0078,Skirts,Silk,Formal,Blue,Spring,4,Positive,Purchased
U035,55,Non-Binary,Slim,P0519,Skirts,Linen,Sporty,White,Winter,5,Positive,Commented
U011,43,Male,Bulky,P0730,Jackets,Silk,Sporty,Red,Summer,3,Neutral,Wished
U018,44,Female,Slim,P1484,Dresses,Denim,Sporty,Green,Summer,4,Positive,Wished
U040,58,Male,Athletic,P0892,Pants,Denim,Casual,Green,Winter,4,Positive,Purchased
U055,35,Male,Athletic,P0486,Jackets,Silk,Casual,Blue,Winter,5,Positive,Purchased
U017,25,Non-Binary,Bulky,P2759,Dresses,Linen,Sporty,Red,Summer,2,Negative,Wished
U099,49,Non-Binary,Athletic,P2852,Coats,Cotton,Sporty,White,Winter,5,Positive,Viewed
U044,19,Non-Binary,Bulky,P1057,Shorts,Cotton,Sporty,Green,Winter,3,Neutral,Wished
U046,19,Male,Slim,P2594,Shorts,Denim,Casual,Blue,Summer,4,Positive,Purchased
U059,32,Female,Slim,P2128,Skirts,Cotton,Sporty,Blue,Summer,5,Positive,Purchased
U097,25,Male,Slim,P1911,Coats,Polyester,Sporty,Black,Spring,1,Negative,Commented
U049,48,Male,Athletic,P1073,Shirts,Polyester,Formal,Blue,Autumn,4,Positive,Wished
U055,35,Male,Athletic,P2669,Shorts,Linen,Formal,Black,Autumn,3,Neutral,Viewed
U038,35,Non-Binary,Bulky,P2265,Coats,Linen,Formal,Red,Autumn,3,Neutral,Viewed
U095,48,Male,Slim,P2017,Skirts,Polyester,Casual,Blue,Summer,4,Positive,Purchased
U087,41,Female,Bulky,P1268,Dresses,Polyester,Casual,Blue,Winter,5,Positive,Purchased
U006,62,Male,Athletic,P1349,Dresses,Denim,Casual,Green,Winter,5,Positive,Wished
U051,29,Male,Bulky,P0766,Blouses,Denim,Casual,Red,Winter,5,Positive,Wished
U052,34,Non-Binary,Slim,P2837,Skirts,Cotton,Sporty,White,Autumn,3,Neutral,Purchased
U064,64,Female,Bulky,P1058,Coats,Silk,Sporty,Red,Winter,2,Negative,Wished
U024,23,Female,Athletic,P2027,Coats,Polyester,Sporty,Red,Spring,5,Positive,Purchased
U026,63,Non-Binary,Bulky,P1257,Blouses,Denim,Sporty,White,Autumn,2,Negative,Viewed
U030,44,Male,Bulky,P0509,Shirts,Silk,Sporty,Black,Spring,4,Positive,Purchased
U061,35,Non-Binary,Slim,P1220,Coats,Cotton,Formal,Blue,Spring,1,Negative,Wished
U056,32,Non-Binary,Slim,P2400,Skirts,Linen,Casual,White,Autumn,5,Positive,Wished
U026,63,Non-Binary,Bulky,P0314,Jackets,Denim,Sporty,Black,Winter,2,Negative,Wished
U075,52,Female,Athletic,P0493,Blouses,Silk,Sporty,Black,Summer,4,Positive,Purchased
U048,26,Female,Bulky,P2120,Shirts,Cotton,Formal,Red,Autumn,4,Positive,Purchased
U053,23,Male,Slim,P2979,Dresses,Silk,Sporty,Black,Summer,2,Negative,Commented
U095,48,Male,Slim,P0704,Pants,Silk,Formal,Black,Autumn,4,Positive,Wished
U036,58,Female,Slim,P0376,Shirts,Silk,Sporty,Red,Spring,2,Negative,Viewed
U030,44,Male,Bulky,P0040,Blouses,Polyester,Casual,Red,Winter,2,Negative,Viewed
U100,60,Female,Slim,P1675,Blouses,Cotton,Sporty,Black,Autumn,3,Neutral,Viewed
U086,64,Male,Athletic,P0071,Coats,Polyester,Sporty,Green,Summer,2,Negative,Commented
U024,23,Female,Athletic,P2827,Shorts,Denim,Casual,Green,Spring,2,Negative,Wished
U062,34,Non-Binary,Bulky,P2899,Pants,Polyester,Formal,Red,Autumn,2,Negative,Commented
U099,49,Non-Binary,Athletic,P2901,Jackets,Silk,Casual,Green,Winter,4,Positive,Wished
U020,29,Non-Binary,Slim,P1885,Blouses,Polyester,Casual,Blue,Summer,2,Negative,Purchased
U072,33,Non-Binary,Bulky,P2980,Jackets,Cotton,Casual,White,Winter,4,Positive,Wished
U084,29,Male,Bulky,P1046,Coats,Cotton,Sporty,Black,Autumn,3,Neutral,Purchased
U085,39,Non-Binary,Bulky,P2939,Pants,Silk,Sporty,White,Spring,2,Negative,Purchased
U015,53,Non-Binary,Bulky,P2453,Jackets,Linen,Sporty,Black,Spring,3,Neutral,Wished
U001,19,Male,Slim,P2492,Shirts,Silk,Formal,Black,Summer,3,Neutral,Purchased
U022,30,Female,Bulky,P2460,Coats,Polyester,Casual,Green,Summer,4,Positive,Commented
U036,58,Female,Slim,P1269,Blouses,Silk,Sporty,Black,Spring,5,Positive,Wished
U034,43,Non-Binary,Bulky,P2800,Jackets,Cotton,Casual,Red,Winter,3,Neutral,Wished
U004,30,Male,Slim,P0411,Skirts,Denim,Formal,White,Autumn,3,Neutral,Commented
U080,57,Non-Binary,Bulky,P2582,Dresses,Silk,Formal,Green,Spring,3,Neutral,Viewed
U053,23,Male,Slim,P0615,Jackets,Polyester,Casual,Blue,Spring,3,Neutral,Purchased
U028,25,Male,Bulky,P0682,Shorts,Cotton,Formal,Blue,Winter,2,Negative,Purchased
U018,44,Female,Slim,P2266,Jackets,Linen,Formal,White,Autumn,3,Neutral,Wished
U058,23,Male,Bulky,P1697,Jackets,Denim,Sporty,Blue,Spring,2,Negative,Commented
U018,44,Female,Slim,P1843,Shirts,Linen,Casual,Blue,Winter,3,Neutral,Wished
U027,56,Male,Athletic,P0087,Pants,Linen,Sporty,Green,Spring,3,Neutral,Viewed
U093,31,Female,Bulky,P0222,Shorts,Cotton,Sporty,Green,Winter,3,Neutral,Commented
U014,58,Non-Binary,Slim,P0696,Jackets,Silk,Casual,Blue,Summer,3,Neutral,Purchased
U031,37,Non-Binary,Slim,P1524,Skirts,Linen,Formal,Red,Summer,4,Positive,Wished
U040,58,Male,Athletic,P2655,Shorts,Linen,Sporty,Red,Spring,5,Positive,Purchased
U100,60,Female,Slim,P2383,Pants,Silk,Sporty,Red,Autumn,5,Positive,Commented
U057,32,Female,Slim,P0092,Shorts,Polyester,Formal,Red,Spring,4,Positive,Wished
U071,46,Non-Binary,Athletic,P2398,Blouses,Linen,Sporty,Red,Autumn,5,Positive,Purchased
U051,29,Male,Bulky,P0741,Shorts,Linen,Formal,Green,Autumn,2,Negative,Purchased
U044,19,Non-Binary,Bulky,P2610,Jackets,Silk,Casual,Black,Summer,2,Negative,Viewed
U010,30,Male,Slim,P2838,Shirts,Polyester,Casual,Green,Autumn,3,Neutral,Viewed
U085,39,Non-Binary,Bulky,P0692,Shorts,Linen,Sporty,Black,Winter,3,Neutral,Wished
U056,32,Non-Binary,Slim,P1812,Pants,Linen,Sporty,Green,Winter,3,Neutral,Wished
U068,24,Male,Athletic,P0741,Shorts,Linen,Formal,Green,Spring,4,Positive,Purchased
U010,30,Male,Slim,P2456,Blouses,Polyester,Formal,Red,Summer,4,Positive,Wished
U024,23,Female,Athletic,P2279,Blouses,Linen,Casual,Green,Autumn,3,Neutral,Commented
U074,59,Male,Athletic,P0491,Coats,Silk,Casual,Black,Autumn,4,Positive,Purchased
U025,62,Male,Athletic,P2828,Shorts,Silk,Casual,Blue,Spring,5,Positive,Wished
U085,39,Non-Binary,Bulky,P0192,Coats,Denim,Sporty,Green,Autumn,3,Neutral,Purchased
U003,52,Male,Athletic,P0379,Pants,Silk,Sporty,Green,Winter,3,Neutral,Purchased
U097,25,Male,Slim,P2932,Shirts,Linen,Formal,Red,Spring,3,Neutral,Wished
U087,41,Female,Bulky,P0547,Jackets,Linen,Casual,White,Winter,2,Negative,Purchased
U098,26,Non-Binary,Athletic,P1664,Shirts,Denim,Formal,Red,Spring,2,Negative,Purchased
U013,55,Non-Binary,Bulky,P0387,Dresses,Linen,Formal,Red,Summer,2,Negative,Wished
U065,24,Female,Bulky,P1454,Skirts,Polyester,Sporty,White,Winter,2,Negative,Purchased
U030,44,Male,Bulky,P0483,Pants,Denim,Casual,Green,Spring,5,Positive,Commented
U069,58,Female,Slim,P2528,Dresses,Polyester,Sporty,Black,Winter,4,Positive,Commented
U061,35,Non-Binary,Slim,P0613,Coats,Denim,Formal,Blue,Autumn,3,Neutral,Wished
U073,36,Non-Binary,Slim,P2508,Coats,Linen,Casual,Red,Summer,1,Negative,Purchased
U019,34,Male,Athletic,P0896,Blouses,Silk,Sporty,Red,Spring,2,Negative,Wished
U070,29,Female,Athletic,P0148,Shorts,Polyester,Formal,Blue,Spring,3,Neutral,Wished
U080,57,Non-Binary,Bulky,P2020,Shirts,Linen,Formal,Blue,Autumn,3,Neutral,Commented
U041,55,Male,Athletic,P2790,Dresses,Silk,Formal,White,Winter,4,Positive,Wished
U014,58,Non-Binary,Slim,P1321,Skirts,Silk,Casual,Blue,Autumn,4,Positive,Wished
U067,52,Non-Binary,Slim,P0982,Shirts,Polyester,Sporty,Blue,Autumn,4,Positive,Wished
U016,30,Female,Athletic,P0588,Skirts,Linen,Casual,Blue,Winter,3,Neutral,Commented
U085,39,Non-Binary,Bulky,P2727,Skirts,Polyester,Formal,Black,Winter,3,Neutral,Purchased
U065,24,Female,Bulky,P2242,Blouses,Cotton,Sporty,Blue,Autumn,4,Positive,Viewed
U007,27,Male,Bulky,P2131,Dresses,Linen,Formal,Green,Summer,4,Positive,Wished
U069,58,Female,Slim,P0839,Dresses,Silk,Formal,White,Spring,5,Positive,Purchased
U031,37,Non-Binary,Slim,P2483,Shirts,Silk,Sporty,Green,Spring,2,Negative,Purchased
U083,21,Female,Athletic,P1157,Blouses,Linen,Sporty,Red,Winter,4,Positive,Commented
U097,25,Male,Slim,P1482,Blouses,Polyester,Casual,White,Autumn,3,Neutral,Purchased
U053,23,Male,Slim,P2954,Jackets,Linen,Formal,Green,Spring,3,Neutral,Commented
U042,35,Non-Binary,Bulky,P2854,Pants,Linen,Sporty,Red,Winter,3,Neutral,Purchased
U081,43,Female,Slim,P1269,Blouses,Silk,Sporty,Black,Winter,4,Positive,Wished
U080,57,Non-Binary,Bulky,P1932,Blouses,Denim,Sporty,Red,Spring,5,Positive,Purchased
U020,29,Non-Binary,Slim,P0767,Coats,Polyester,Casual,White,Summer,4,Positive,Purchased
U021,43,Female,Slim,P2944,Blouses,Denim,Sporty,White,Summer,5,Positive,Wished
U053,23,Male,Slim,P2756,Jackets,Cotton,Formal,Blue,Summer,4,Positive,Wished
U058,23,Male,Bulky,P2704,Coats,Silk,Casual,Green,Autumn,2,Negative,Wished
U030,44,Male,Bulky,P1768,Dresses,Denim,Formal,Blue,Spring,2,Negative,Commented
U051,29,Male,Bulky,P2535,Blouses,Silk,Casual,Blue,Summer,3,Neutral,Wished
U017,25,Non-Binary,Bulky,P1169,Dresses,Polyester,Sporty,Black,Winter,3,Neutral,Purchased
U088,38,Male,Bulky,P0446,Jackets,Cotton,Formal,White,Spring,3,Neutral,Wished
U028,25,Male,Bulky,P2284,Blouses,Polyester,Formal,Black,Winter,2,Negative,Wished
U013,55,Non-Binary,Bulky,P2678,Pants,Linen,Formal,Green,Summer,3,Neutral,Purchased
U063,22,Male,Bulky,P1026,Skirts,Cotton,Formal,Red,Autumn,5,Positive,Wished
U015,53,Non-Binary,Bulky,P0407,Coats,Silk,Casual,Red,Winter,4,Positive,Wished
U092,38,Male,Bulky,P1610,Shorts,Silk,Sporty,Black,Autumn,2,Negative,Purchased
U027,56,Male,Athletic,P1539,Blouses,Cotton,Casual,Blue,Spring,2,Negative,Purchased
U042,35,Non-Binary,Bulky,P0536,Shorts,Polyester,Formal,Blue,Spring,5,Positive,Commented
U096,37,Male,Slim,P1740,Pants,Denim,Formal,Red,Spring,5,Positive,Wished
U097,25,Male,Slim,P1486,Skirts,Polyester,Sporty,Blue,Spring,4,Positive,Wished
U095,48,Male,Slim,P2461,Coats,Silk,Sporty,Green,Summer,3,Neutral,Purchased
U045,19,Male,Athletic,P2104,Blouses,Linen,Formal,Green,Winter,3,Neutral,Wished
U058,23,Male,Bulky,P2493,Coats,Denim,Formal,Red,Spring,3,Neutral,Commented
U089,20,Female,Bulky,P0634,Skirts,Cotton,Casual,Green,Summer,3,Neutral,Viewed
U021,43,Female,Slim,P1880,Pants,Cotton,Formal,White,Spring,1,Negative,Purchased
U048,26,Female,Bulky,P0130,Shorts,Denim,Formal,Red,Spring,5,Positive,Commented
U054,34,Non-Binary,Athletic,P0647,Shirts,Linen,Sporty,Red,Autumn,3,Neutral,Purchased
U085,39,Non-Binary,Bulky,P0010,Coats,Silk,Sporty,White,Summer,5,Positive,Viewed
U049,48,Male,Athletic,P2251,Coats,Denim,Casual,White,Summer,4,Positive,Wished
U090,35,Male,Slim,P1219,Jackets,Denim,Sporty,Red,Spring,2,Negative,Purchased
U039,21,Male,Bulky,P1977,Coats,Denim,Formal,Black,Winter,3,Neutral,Purchased
U020,29,Non-Binary,Slim,P2935,Blouses,Polyester,Casual,Red,Summer,2,Negative,Purchased
U046,19,Male,Slim,P0703,Jackets,Cotton,Formal,Black,Spring,4,Positive,Commented
U009,30,Female,Bulky,P0990,Shorts,Polyester,Formal,White,Autumn,2,Negative,Wished
U033,31,Non-Binary,Bulky,P2051,Jackets,Linen,Formal,Red,Spring,2,Negative,Wished
U051,29,Male,Bulky,P2524,Pants,Silk,Formal,Black,Autumn,4,Positive,Commented
U013,55,Non-Binary,Bulky,P1472,Skirts,Cotton,Casual,Green,Spring,5,Positive,Purchased
U072,33,Non-Binary,Bulky,P2085,Shirts,Silk,Casual,Blue,Summer,2,Negative,Wished
U093,31,Female,Bulky,P2875,Coats,Linen,Formal,Blue,Autumn,3,Neutral,Commented
U081,43,Female,Slim,P0855,Skirts,Polyester,Sporty,White,Winter,4,Positive,Wished
